1.293140e+01 -2.575960e-01  4.420629e-01  2.919872e-01  3.154929e+00 
1.449131e+01 -2.536077e-01  4.423469e-01  2.831573e-01  2.792208e+00 
1.501197e+01 -2.569974e-01  4.439055e-01  2.936067e-01  3.441125e+00 
1.616870e+01 -2.487912e-01  4.468376e-01  3.031204e-01  1.695509e+00 
1.767671e+01 -2.602656e-01  4.453691e-01  3.020633e-01  3.881122e+00 
1.731788e+01 -2.556837e-01  4.463261e-01  2.982895e-01  3.700347e+00 
1.118312e+01 -2.529796e-01  4.407247e-01  2.856733e-01  2.319444e+00 
1.412249e+01 -2.516666e-01  4.411548e-01  2.803265e-01  2.172171e+00 
1.593835e+01 -2.535525e-01  4.388972e-01  2.778099e-01  2.369018e+00 
1.147336e+01 -2.543907e-01  4.341585e-01  2.638387e-01  2.609388e+00 
9.923292e+00 -2.570104e-01  4.309794e-01  2.557365e-01  2.682202e+00 
9.960461e+00 -2.582732e-01  4.311720e-01  2.570593e-01  2.819024e+00 
1.185631e+01 -2.593538e-01  4.331075e-01  2.633771e-01  3.375956e+00 
1.094026e+01 -2.597392e-01  4.321471e-01  2.602082e-01  3.249814e+00 
1.222393e+01 -2.558835e-01  4.346998e-01  2.654254e-01  2.683719e+00 
1.195382e+01 -2.557768e-01  4.417861e-01  2.879416e-01  3.061043e+00 
1.191147e+01 -2.550073e-01  4.428376e-01  2.932153e-01  2.630227e+00 
1.587739e+01 -2.507192e-01  4.418697e-01  2.915440e-01  1.749888e+00 
1.537635e+01 -2.535324e-01  4.399505e-01  2.760451e-01  2.522306e+00 
1.704383e+01 -2.540249e-01  4.444032e-01  2.893024e-01  2.869209e+00 
1.560739e+01 -2.535050e-01  4.388177e-01  2.787196e-01  2.912027e+00 
1.442442e+01 -2.585798e-01  4.367345e-01  2.743620e-01  3.633376e+00 
1.970107e+01 -2.538828e-01  4.350186e-01  2.583063e-01  3.434256e+00 
1.871799e+01 -2.564190e-01  4.279769e-01  2.443257e-01  3.092160e+00 
1.297745e+01 -2.570525e-01  4.270128e-01  2.456304e-01  1.814085e+00 
1.574808e+01 -2.546336e-01  4.257216e-01  2.307589e-01  2.158686e+00 
1.343487e+01 -2.589951e-01  4.268069e-01  2.413863e-01  2.672485e+00 
1.343072e+01 -2.568953e-01  4.292013e-01  2.460067e-01  3.100982e+00 
1.585990e+01 -2.592112e-01  4.309017e-01  2.589544e-01  2.840502e+00 
1.697068e+01 -2.544889e-01  4.378624e-01  2.683793e-01  2.939689e+00 
1.174427e+01 -2.547900e-01  4.343925e-01  2.646171e-01  2.770079e+00 
1.120612e+01 -2.538763e-01  4.335700e-01  2.644054e-01  1.849687e+00 
1.262607e+01 -2.532217e-01  4.337241e-01  2.621747e-01  2.341806e+00 
1.371913e+01 -2.596173e-01  4.345297e-01  2.644623e-01  3.738059e+00 
1.709311e+01 -2.551383e-01  4.333368e-01  2.633787e-01  2.769094e+00 
1.521087e+01 -2.493385e-01  4.421054e-01  2.825458e-01  1.831385e+00 
1.373450e+01 -2.575688e-01  4.397017e-01  2.801890e-01  3.784643e+00 
1.213460e+01 -2.598375e-01  4.353934e-01  2.706280e-01  3.396229e+00 
1.210545e+01 -2.589636e-01  4.346437e-01  2.653481e-01  3.552890e+00 
1.281492e+01 -2.594848e-01  4.293104e-01  2.523393e-01  2.997727e+00 
1.431261e+01 -2.519781e-01  4.327180e-01  2.544124e-01  1.708040e+00 
1.321446e+01 -2.540861e-01  4.285705e-01  2.482627e-01  1.510727e+00 
1.252215e+01 -2.601574e-01  4.299525e-01  2.511887e-01  3.784713e+00 
1.211623e+01 -2.607297e-01  4.310838e-01  2.550564e-01  3.650069e+00 
1.234186e+01 -2.560029e-01  4.323767e-01  2.585053e-01  2.985064e+00 
1.407926e+01 -2.533392e-01  4.348332e-01  2.663877e-01  2.517282e+00 
1.373331e+01 -2.564572e-01  4.367124e-01  2.669146e-01  3.214085e+00 
1.029720e+01 -2.573443e-01  4.323696e-01  2.584121e-01  3.010035e+00 
1.155497e+01 -2.586457e-01  4.302779e-01  2.548396e-01  2.917979e+00 
1.704499e+01 -2.559066e-01  4.289971e-01  2.437554e-01  2.390888e+00 
1.059288e+01 -2.593357e-01  4.220293e-01  2.252231e-01  2.682924e+00 
1.152471e+01 -2.604828e-01  4.182744e-01  2.123013e-01  2.865603e+00 
1.079991e+01 -2.608491e-01  4.209903e-01  2.216895e-01  3.033817e+00 
1.383727e+01 -2.587042e-01  4.220010e-01  2.188030e-01  2.953644e+00 
1.828989e+01 -2.553119e-01  4.201194e-01  2.135249e-01  1.424005e+00 
1.280407e+01 -2.581669e-01  4.198125e-01  2.175460e-01  2.164479e+00 
1.621496e+01 -2.594574e-01  4.223350e-01  2.240717e-01  2.942416e+00 
1.336455e+01 -2.618461e-01  4.188814e-01  2.134188e-01  3.259737e+00 
1.359612e+01 -2.624078e-01  4.179600e-01  2.118650e-01  3.460787e+00 
1.861461e+01 -2.772883e-01  4.025029e-01  2.239508e-01  2.777965e+00 
1.573375e+01 -2.783311e-01  4.015569e-01  2.156724e-01  3.361341e+00 
2.311057e+01 -2.796126e-01  3.989133e-01  2.090987e-01  3.952263e+00 
1.527850e+01 -2.789092e-01  3.988347e-01  2.013282e-01  3.420737e+00 
1.547605e+01 -2.792393e-01  3.971005e-01  1.924724e-01  3.721020e+00 
1.714319e+01 -2.810464e-01  3.953958e-01  1.802918e-01  4.358167e+00 
1.824663e+01 -2.802614e-01  3.983004e-01  1.950594e-01  4.388883e+00 
1.760390e+01 -2.818229e-01  3.975639e-01  1.967260e-01  4.873288e+00 
1.728325e+01 -2.792298e-01  3.956613e-01  1.842187e-01  4.000731e+00 
1.699636e+01 -2.801157e-01  3.934538e-01  1.745413e-01  3.904260e+00 
2.277622e+01 -2.813206e-01  3.951720e-01  1.783721e-01  4.006572e+00 
2.405092e+01 -2.766128e-01  3.922700e-01  1.646631e-01  2.771788e+00 
1.806122e+01 -2.817940e-01  3.944462e-01  1.786302e-01  4.408038e+00 
1.553122e+01 -2.620952e-01  4.107004e-01  1.853732e-01  2.467658e+00 
1.457795e+01 -2.644950e-01  4.117357e-01  1.882065e-01  3.679578e+00 
1.402124e+01 -2.649096e-01  4.124115e-01  1.915283e-01  3.714512e+00 
1.309132e+01 -2.638107e-01  4.119602e-01  1.905863e-01  3.132611e+00 
1.383478e+01 -2.638080e-01  4.146997e-01  1.988313e-01  3.660516e+00 
1.728966e+01 -2.773913e-01  4.000732e-01  2.047529e-01  2.821056e+00 
1.773702e+01 -2.802869e-01  3.982159e-01  2.006179e-01  3.616313e+00 
2.041126e+01 -2.812240e-01  3.999104e-01  2.024205e-01  4.222550e+00 
1.688106e+01 -2.791857e-01  3.997235e-01  2.077549e-01  3.248137e+00 
1.701981e+01 -2.811953e-01  3.999993e-01  2.079045e-01  4.084050e+00 
1.833878e+01 -2.762916e-01  4.010200e-01  2.135594e-01  2.492380e+00 
1.968385e+01 -2.768125e-01  4.005144e-01  2.066057e-01  3.070911e+00 
1.825547e+01 -2.764724e-01  4.026264e-01  2.182007e-01  2.768019e+00 
1.518321e+01 -2.797819e-01  3.997808e-01  2.064971e-01  3.784296e+00 
1.651597e+01 -2.794137e-01  4.013992e-01  2.117280e-01  3.841896e+00 
1.957343e+01 -2.774262e-01  4.005172e-01  2.132311e-01  3.256569e+00 
1.846556e+01 -2.787676e-01  4.023660e-01  2.234671e-01  3.719070e+00 
1.732975e+01 -2.790655e-01  4.010617e-01  2.145010e-01  3.158251e+00 
1.868756e+01 -2.760580e-01  4.021892e-01  2.161115e-01  2.544150e+00 
2.016656e+01 -2.756654e-01  4.033220e-01  2.235605e-01  2.689583e+00 
2.447400e+01 -2.796452e-01  4.011979e-01  2.074229e-01  3.362010e+00 
2.377978e+01 -2.825648e-01  3.969001e-01  1.982825e-01  4.913284e+00 
2.212061e+01 -2.839360e-01  3.971154e-01  1.919453e-01  5.802245e+00 
2.293774e+01 -2.839208e-01  3.966010e-01  1.881619e-01  5.404296e+00 
2.452838e+01 -2.825425e-01  3.944366e-01  1.732776e-01  5.434066e+00 
2.438680e+01 -2.838183e-01  3.950086e-01  1.788717e-01  5.377474e+00 
2.113507e+01 -2.819027e-01  3.944323e-01  1.749729e-01  4.429296e+00 
2.136799e+01 -2.836529e-01  3.959827e-01  1.859758e-01  5.299284e+00 
