4.337806e+00  2.836240e-01 -2.643739e-01  3.481795e-01  1.067734e-01 -4.865419e+01  4.435439e-01  1.852294e+00  2.836240e-01  4.251915e-02 -1.419035e+02 
4.281527e+00  2.946415e-01 -2.640334e-01  3.477258e-01  1.050763e-01 -4.865645e+01  4.434267e-01  1.851557e+00  2.946415e-01  4.196583e-02 -1.419084e+02 
5.950345e+00  2.166618e-01 -2.647840e-01  3.471379e-01  1.038840e-01 -4.865246e+01  4.425985e-01  1.851862e+00  2.166618e-01  4.154883e-02 -1.419056e+02 
5.898467e+00  2.791830e-01 -2.651174e-01  3.461427e-01  1.039320e-01 -4.866241e+01  4.419895e-01  1.852549e+00  2.791830e-01  4.136681e-02 -1.418954e+02 
1.227441e+01  3.467048e-01 -2.641276e-01  3.456574e-01  1.044852e-01 -4.866195e+01  4.408022e-01  1.853032e+00  3.467048e-01  4.175822e-02 -1.419069e+02 
1.122396e+01  1.909969e-01 -2.644222e-01  3.460942e-01  1.048185e-01 -4.865462e+01  4.412560e-01  1.853084e+00  1.909969e-01  4.203068e-02 -1.419123e+02 
1.058490e+01  3.354632e-01 -2.638449e-01  3.460509e-01  1.051178e-01 -4.864543e+01  4.412850e-01  1.852271e+00  3.354632e-01  4.222357e-02 -1.419057e+02 
1.207555e+01  3.301779e-01 -2.637241e-01  3.471138e-01  1.058123e-01 -4.863512e+01  4.426144e-01  1.852689e+00  3.301779e-01  4.233233e-02 -1.419195e+02 
1.398346e+01  2.584819e-01 -2.629047e-01  3.470708e-01  1.058707e-01 -4.863475e+01  4.423060e-01  1.853053e+00  2.584819e-01  4.273650e-02 -1.419240e+02 
1.262950e+01  4.883569e-01 -2.643536e-01  3.481800e-01  1.064840e-01 -4.862787e+01  4.436904e-01  1.850650e+00  4.883569e-01  4.199280e-02 -1.419366e+02 
6.525515e+00  4.750292e-01 -2.643752e-01  3.478178e-01  1.067605e-01 -4.862488e+01  4.431667e-01  1.850017e+00  4.750292e-01  4.287417e-02 -1.419543e+02 
6.041544e+00  4.361218e-01 -2.641529e-01  3.478651e-01  1.070304e-01 -4.863433e+01  4.430328e-01  1.848225e+00  4.361218e-01  4.289114e-02 -1.419502e+02 
9.039701e+00  4.602186e-01 -2.648387e-01  3.490496e-01  1.057264e-01 -4.863649e+01  4.444688e-01  1.850169e+00  4.602186e-01  4.244329e-02 -1.419344e+02 
1.093960e+01  5.567146e-01 -2.635572e-01  3.474556e-01  1.053648e-01 -4.864301e+01  4.428541e-01  1.848523e+00  5.567146e-01  4.227206e-02 -1.419431e+02 
7.596544e+00  6.181154e-01 -2.642758e-01  3.482352e-01  1.054339e-01 -4.864001e+01  4.440615e-01  1.850224e+00  6.181154e-01  4.239660e-02 -1.419353e+02 
1.069776e+01  7.532550e-01 -2.649396e-01  3.486477e-01  1.056426e-01 -4.863615e+01  4.441296e-01  1.850232e+00  7.532550e-01  4.206656e-02 -1.419401e+02 
1.039926e+01  9.119019e-01 -2.632693e-01  3.481451e-01  1.056627e-01 -4.864299e+01  4.434644e-01  1.849674e+00  9.119019e-01  4.261808e-02 -1.419289e+02 
7.278335e+00  9.271547e-01 -2.644100e-01  3.488852e-01  1.061401e-01 -4.865102e+01  4.443406e-01  1.850329e+00  9.271547e-01  4.204903e-02 -1.419315e+02 
6.193522e+00  8.836568e-01 -2.643733e-01  3.477805e-01  1.064623e-01 -4.863109e+01  4.435704e-01  1.850856e+00  8.836568e-01  4.226517e-02 -1.419281e+02 
1.257327e+01  1.086280e+00 -2.636250e-01  3.483622e-01  1.069702e-01 -4.862998e+01  4.443455e-01  1.850761e+00  1.086280e+00  4.179995e-02 -1.419152e+02 
1.220189e+01  9.567141e-01 -2.629497e-01  3.495359e-01  1.067998e-01 -4.863872e+01  4.443737e-01  1.850440e+00  9.567141e-01  4.261235e-02 -1.419109e+02 
5.493445e+00  7.876141e-01 -2.640438e-01  3.494294e-01  1.064063e-01 -4.863927e+01  4.448813e-01  1.849902e+00  7.876141e-01  4.225752e-02 -1.419094e+02 
7.592307e+00  6.696836e-01 -2.638620e-01  3.499052e-01  1.058953e-01 -4.863956e+01  4.453926e-01  1.849090e+00  6.696836e-01  4.237592e-02 -1.419126e+02 
6.304236e+00  7.471196e-01 -2.637142e-01  3.492765e-01  1.074953e-01 -4.863387e+01  4.445596e-01  1.847740e+00  7.471196e-01  4.298819e-02 -1.419108e+02 
3.181666e+00  7.851675e-01 -2.633123e-01  3.483096e-01  1.081510e-01 -4.863048e+01  4.440227e-01  1.846736e+00  7.851675e-01  4.320125e-02 -1.419290e+02 
8.476037e+00  9.300352e-01 -2.633231e-01  3.484766e-01  1.084874e-01 -4.863618e+01  4.434923e-01  1.846413e+00  9.300352e-01  4.369159e-02 -1.419330e+02 
9.292368e+00  9.992149e-01 -2.640760e-01  3.476424e-01  1.082438e-01 -4.864607e+01  4.428577e-01  1.846166e+00  9.992149e-01  4.331676e-02 -1.419305e+02 
3.716106e+00  1.043903e+00 -2.637265e-01  3.477404e-01  1.075005e-01 -4.866839e+01  4.435043e-01  1.845332e+00  1.043903e+00  4.279212e-02 -1.419249e+02 
4.611843e+00  9.726408e-01 -2.642145e-01  3.485956e-01  1.070673e-01 -4.867693e+01  4.439381e-01  1.845228e+00  9.726408e-01  4.280630e-02 -1.419191e+02 
4.310404e+00  9.917715e-01 -2.638560e-01  3.487340e-01  1.060670e-01 -4.868606e+01  4.442558e-01  1.843274e+00  9.917715e-01  4.245972e-02 -1.419304e+02 
5.573144e+00  9.588606e-01 -2.647530e-01  3.493091e-01  1.048924e-01 -4.867626e+01  4.447328e-01  1.843896e+00  9.588606e-01  4.180764e-02 -1.419257e+02 
1.312037e+01  9.029309e-01 -2.633683e-01  3.497786e-01  1.048817e-01 -4.867949e+01  4.450111e-01  1.843744e+00  9.029309e-01  4.201930e-02 -1.419307e+02 
5.914804e+00  8.171307e-01 -2.636164e-01  3.498120e-01  1.061784e-01 -4.868179e+01  4.452906e-01  1.845696e+00  8.171307e-01  4.244023e-02 -1.419159e+02 
4.936576e+00  8.145060e-01 -2.635772e-01  3.487888e-01  1.059323e-01 -4.868322e+01  4.444749e-01  1.847124e+00  8.145060e-01  4.216553e-02 -1.419202e+02 
4.161189e+00  5.668503e-01 -2.643418e-01  3.483834e-01  1.052979e-01 -4.869621e+01  4.441535e-01  1.846705e+00  5.668503e-01  4.170253e-02 -1.419267e+02 
5.588813e+00  5.671754e-01 -2.645113e-01  3.483022e-01  1.046951e-01 -4.869717e+01  4.435883e-01  1.846612e+00  5.671754e-01  4.190785e-02 -1.419406e+02 
4.339406e+00  6.683587e-01 -2.648141e-01  3.470097e-01  1.035263e-01 -4.870508e+01  4.425259e-01  1.847828e+00  6.683587e-01  4.138148e-02 -1.419319e+02 
6.129457e+00  6.316271e-01 -2.649161e-01  3.469579e-01  1.024383e-01 -4.871856e+01  4.427618e-01  1.848657e+00  6.316271e-01  4.084626e-02 -1.419341e+02 
5.185310e+00  7.338960e-01 -2.645837e-01  3.484067e-01  1.016528e-01 -4.871997e+01  4.441006e-01  1.848438e+00  7.338960e-01  4.068283e-02 -1.419484e+02 
5.217913e+00  5.472004e-01 -2.645904e-01  3.493705e-01  1.022731e-01 -4.870812e+01  4.449111e-01  1.848638e+00  5.472004e-01  4.052990e-02 -1.419654e+02 
1.183355e+01  4.414509e-01 -2.652550e-01  3.506054e-01  1.021764e-01 -4.871921e+01  4.459474e-01  1.848907e+00  4.414509e-01  4.094779e-02 -1.419732e+02 
8.335266e+00  4.367631e-01 -2.651734e-01  3.497639e-01  1.020520e-01 -4.870169e+01  4.451574e-01  1.848505e+00  4.367631e-01  4.044164e-02 -1.419985e+02 
5.823728e+00  2.689768e-01 -2.646231e-01  3.496705e-01  1.029569e-01 -4.869494e+01  4.450770e-01  1.848935e+00  2.689768e-01  4.087360e-02 -1.420059e+02 
6.148237e+00  3.225297e-01 -2.643814e-01  3.488332e-01  1.014476e-01 -4.871136e+01  4.444971e-01  1.847075e+00  3.225297e-01  4.073421e-02 -1.420138e+02 
7.064473e+00  3.088058e-01 -2.644983e-01  3.494348e-01  1.027545e-01 -4.871285e+01  4.448456e-01  1.847478e+00  3.088058e-01  4.076606e-02 -1.420079e+02 
4.844500e+00  1.983231e-01 -2.642201e-01  3.495576e-01  1.023196e-01 -4.871102e+01  4.452472e-01  1.847125e+00  1.983231e-01  4.049358e-02 -1.419977e+02 
5.233257e+00  2.419158e-01 -2.648504e-01  3.477869e-01  1.030875e-01 -4.870409e+01  4.434840e-01  1.848044e+00  2.419158e-01  4.097838e-02 -1.420143e+02 
