4   2.2245   -0.4348    0.3814
  -0.2435   -0.0848  -49.0464     0.662
  -0.4935   -0.0472   24.1909     0.050
  -0.0015    0.0015   29.2898     0.000
  -0.2842    0.7686   -2.3140    92.388
