4   2.2245   -0.2625    0.3419
  -0.2213   -0.0920 -1088.6196     0.002
  -0.4913   -0.0443  578.5184     0.000
  -0.0003   -0.0000  517.8112     0.000
  -0.2741    0.7820  -68.9765     0.314
